,Unnamed: 0,uri,ms,origin,origin_prev_ms
453,490.0,0748Adfuwi,539,self,False
454,491.0,0748Adfuwi.TalicSacid,540,self,False
455,492.0,0420Musabbihi.AkhbarMisr,166,self,False
456,493.0,0420Musabbihi.AkhbarMisr,216,self,False
457,494.0,0420Musabbihi.AkhbarMisr,415,self,False
458,495.0,0420Musabbihi.AkhbarMisr,487,self,False
459,496.0,0420Musabbihi.AkhbarMisr,605,self,False
460,497.0,0420Musabbihi.AkhbarMisr,606,self,False
461,498.0,0420Musabbihi.AkhbarMisr,1015,self,False
462,499.0,0420Musabbihi.AkhbarMisr,1046,self,False
463,500.0,0420Musabbihi.AkhbarMisr,1172,self,False
464,501.0,0420Musabbihi.AkhbarMisr,1357,self,False
465,502.0,0420Musabbihi.AkhbarMisr,1441,self,False
466,503.0,0420Musabbihi.AkhbarMisr,1682,self,False
467,504.0,0420Musabbihi.AkhbarMisr,1757,self,False
468,505.0,0420Musabbihi.AkhbarMisr,1786,self,False
469,506.0,0420Musabbihi.AkhbarMisr,2032,self,False
470,507.0,0337QudamaIbnJacfar,119,self,False
471,508.0,0241IbnHanbal,1700,self,False
472,509.0,0596QadiFadil,144,self,False
473,510.0,0596QadiFadil,251,self,False
474,511.0,0150AbuHanifa,224,self,False
475,512.0,0774IbnKathir,1736,self,False
476,513.0,0230IbnSacd.TabaqatKubra,63,self,False
477,514.0,0230IbnSacd.TabaqatKubra,1439,self,False
478,515.0,0230IbnSacd.TabaqatKubra,1728,self,False
479,516.0,0596QadiFadil.Mutajaddidat,137,self,False
480,517.0,0596QadiFadil.Mutajaddidat,197,self,False
481,518.0,0596QadiFadil.Mutajaddidat,198,self,False
482,519.0,0596QadiFadil.Mutajaddidat,199,self,False
483,520.0,0596QadiFadil.Mutajaddidat,240,self,False
484,521.0,0596QadiFadil.Mutajaddidat,245,self,False
485,522.0,0596QadiFadil.Mutajaddidat,248,self,False
486,523.0,0596QadiFadil.Mutajaddidat,422,self,False
487,524.0,0596QadiFadil.Mutajaddidat,613,self,False
488,525.0,0596QadiFadil.Mutajaddidat,641,self,False
489,526.0,0596QadiFadil.Mutajaddidat,919,self,False
490,527.0,0596QadiFadil.Mutajaddidat,933,self,False
491,528.0,0596QadiFadil.Mutajaddidat,1095,self,False
492,529.0,0596QadiFadil.Mutajaddidat,1106,self,False
493,530.0,0596QadiFadil.Mutajaddidat,1163,self,False
494,531.0,0596QadiFadil.Mutajaddidat,1356,self,False
495,532.0,0596QadiFadil.Mutajaddidat,1437,self,False
496,533.0,0596QadiFadil.Mutajaddidat,1560,self,False
497,534.0,0596IbnWasifShah.MukhtasarCajaibDunya,81,self,False
498,535.0,0596IbnWasifShah.MukhtasarCajaibDunya,159,self,False
499,536.0,0596IbnWasifShah.MukhtasarCajaibDunya,170,self,False
500,537.0,0596IbnWasifShah.MukhtasarCajaibDunya,295,self,False
501,538.0,0596IbnWasifShah.MukhtasarCajaibDunya,296,self,False
502,539.0,0596IbnWasifShah.MukhtasarCajaibDunya,297,self,False
503,540.0,0596IbnWasifShah.MukhtasarCajaibDunya,321,self,False
504,541.0,0596IbnWasifShah.MukhtasarCajaibDunya,322,self,False
505,542.0,0596IbnWasifShah.MukhtasarCajaibDunya,330,self,False
506,543.0,0596IbnWasifShah.MukhtasarCajaibDunya,335,self,False
507,544.0,0596IbnWasifShah.MukhtasarCajaibDunya,336,self,False
508,545.0,0596IbnWasifShah.MukhtasarCajaibDunya,358,self,False
509,546.0,0596IbnWasifShah.MukhtasarCajaibDunya,402,self,False
510,547.0,0596IbnWasifShah.MukhtasarCajaibDunya,403,self,False
511,548.0,0596IbnWasifShah.MukhtasarCajaibDunya,417,self,False
512,549.0,0596IbnWasifShah.MukhtasarCajaibDunya,521,self,False
513,550.0,0596IbnWasifShah.MukhtasarCajaibDunya,529,self,False
514,551.0,0596IbnWasifShah.MukhtasarCajaibDunya,530,self,False
515,552.0,0596IbnWasifShah.MukhtasarCajaibDunya,533,self,False
516,553.0,0596IbnWasifShah.MukhtasarCajaibDunya,534,self,False
517,554.0,0596IbnWasifShah.MukhtasarCajaibDunya,536,self,False
518,555.0,0596IbnWasifShah.MukhtasarCajaibDunya,537,self,False
519,556.0,0596IbnWasifShah.MukhtasarCajaibDunya,540,self,False
520,557.0,0596IbnWasifShah.MukhtasarCajaibDunya,543,self,False
521,558.0,0596IbnWasifShah.MukhtasarCajaibDunya,545,self,False
522,559.0,0596IbnWasifShah.MukhtasarCajaibDunya,547,self,False
523,560.0,0596IbnWasifShah.MukhtasarCajaibDunya,548,self,False
524,561.0,0596IbnWasifShah.MukhtasarCajaibDunya,549,self,False
525,562.0,0596IbnWasifShah.MukhtasarCajaibDunya,550,self,False
526,563.0,0596IbnWasifShah.MukhtasarCajaibDunya,551,self,False
527,564.0,0596IbnWasifShah.MukhtasarCajaibDunya,552,self,False
528,565.0,0596IbnWasifShah.MukhtasarCajaibDunya,553,self,False
529,566.0,0596IbnWasifShah.MukhtasarCajaibDunya,612,self,False
530,567.0,0596IbnWasifShah.MukhtasarCajaibDunya,789,self,False
531,568.0,0596IbnWasifShah.MukhtasarCajaibDunya,2182,self,False
532,569.0,0596IbnWasifShah.MukhtasarCajaibDunya,2183,self,False
533,570.0,0262CumarIbnShabba,112,self,False
534,571.0,0367IbnHawqal.SuratArd,261,self,False
535,572.0,0367IbnHawqal.SuratArd,262,self,False
536,573.0,0630IbnAbiTayyi,924,self,False
537,574.0,0630IbnAbiTayyi,961,self,False
538,575.0,0630IbnAbiTayyi,985,self,False
539,576.0,0630IbnAbiTayyi,991,self,False
540,577.0,0630IbnAbiTayyi,998,self,False
541,578.0,0630IbnAbiTayyi,1028,self,False
542,579.0,0630IbnAbiTayyi,1555,self,False
543,580.0,0630IbnAbiTayyi,1758,self,False
544,581.0,0730ShaficIbnCali,523,self,False
545,582.0,0730ShaficIbnCali,2106,self,False
546,583.0,0300IbnKhurdadhbih.MasalikWaMamalik,487,self,False
547,584.0,0209AbuCubayda,915,self,False
548,585.0,0198SufyanIbnCuyayna,219,self,False
549,586.0,0454Qudaci,378,self,False
550,587.0,0454Qudaci,1436,self,False
551,588.0,0454Qudaci,1473,self,False
552,589.0,0454Qudaci,1515,self,False
553,590.0,0454Qudaci,1720,self,False
554,591.0,0454Qudaci,2126,self,False
555,592.0,0646IbnBaytarAndalusi.JamicLiMufradat,1403,self,False
556,593.0,0606IbnMamati.QawaninDawawin,161,self,False
557,594.0,0375AnonymousTranslator.TarikhCalamUrusiyus,19,self,False
558,595.0,0375AnonymousTranslator.TarikhCalamUrusiyus,20,self,False
559,596.0,0375AnonymousTranslator.TarikhCalamUrusiyus,346,self,False
560,597.0,0375AnonymousTranslator.TarikhCalamUrusiyus,347,self,False
561,598.0,0375AnonymousTranslator.TarikhCalamUrusiyus,352,self,False
562,599.0,0375AnonymousTranslator.TarikhCalamUrusiyus,353,self,False
563,600.0,0375AnonymousTranslator.TarikhCalamUrusiyus,354,self,False
564,601.0,0375AnonymousTranslator.TarikhCalamUrusiyus,544,self,False
565,602.0,0182AbuYusufYacqub.Kharaj,1389,self,False
566,607.0,0182AbuYusufYacqub.Athar,1389,self,False
567,608.0,0182AbuYusufYacqub.Kharaj,1390,self,False
568,610.0,0182AbuYusufYacqub.Kharaj,1391,self,False
569,615.0,0000Aristutulis,145,self,False
570,616.0,0000Aristutulis,163,self,False
571,617.0,0000Aristutulis,359,self,False
572,618.0,0279Baladhuri,462,self,False
573,619.0,0279Baladhuri,1387,self,False
574,620.0,0279Baladhuri.AnsabAshraf,1388,self,False
575,621.0,0279Baladhuri,1437,self,False
576,622.0,0279Baladhuri.AnsabAshraf,1730,self,False
577,623.0,0279Baladhuri.AnsabAshraf,1731,self,False
578,625.0,0458Bayhaqi,1895,self,False
579,626.0,0255Jahiz.Hayawan,44,self,False
580,627.0,0255Jahiz.Hayawan,45,self,False
581,628.0,0255Jahiz.Hayawan,53,self,False
582,629.0,0255Jahiz.Hayawan,66,self,False
583,630.0,0255Jahiz.Hayawan,352,self,False
584,631.0,0255Jahiz.Hayawan,444,self,False
585,632.0,0255Jahiz.Hayawan,1387,self,False
586,633.0,0383IbnCabbasKhwarizmi,15,self,False
587,634.0,0383IbnCabbasKhwarizmi,18,self,False
588,635.0,0388Shabushti.Diyarat,2231,self,False
589,636.0,0388Shabushti.Diyarat,2232,self,False
590,637.0,0388Shabushti.Diyarat,2233,self,False
591,638.0,0388Shabushti.Diyarat,2234,self,False
592,639.0,0388Shabushti.Diyarat,2240,self,False
593,640.0,0388Shabushti.Diyarat,2245,self,False
594,641.0,0000Disquridus,148,self,False
595,642.0,0000Dimquratus,15,self,False
596,643.0,0000Hirmus,22,self,False
597,644.0,0000Hirmus,262,self,False
598,645.0,0626YaqutHamawi,1120,self,False
599,646.0,0626YaqutHamawi,1163,self,False
600,647.0,0626YaqutHamawi,1173,self,False
601,648.0,0626YaqutHamawi,1406,self,False
602,649.0,0626YaqutHamawi,1425,self,False
603,650.0,0626YaqutHamawi,2105,self,False
604,651.0,0626YaqutHamawi.MucjamBuldan,2106,self,False
605,652.0,0626YaqutHamawi.MucjamUdaba,2106,self,False
606,653.0,0626YaqutHamawi.MucjamBuldan,2234,self,False
607,655.0,0626YaqutHamawi.Khazal,2234,self,False
608,657.0,0626YaqutHamawi.MucjamBuldan,2235,self,False
609,658.0,0626YaqutHamawi,2243,self,False
610,659.0,0596IbnWasifShah,282,self,False
611,660.0,0000Abaqrat0000Btulimus,94,self,False
612,661.0,0280IbnTayfur,627,self,False
613,662.0,0697IbnWasil,924,self,False
614,663.0,0231IbnZiyadAcrabi,46,self,False
615,664.0,0231IbnZiyadAcrabi,1292,self,False
616,665.0,0542IbnMunjibTajRiyasaIbnSayrafi,1121,self,False
617,666.0,0542IbnMunjibTajRiyasaIbnSayrafi,2087,self,False
618,667.0,0617IbnTuwayr.NuzhatMuqlatayn,109,self,False
619,668.0,0617IbnTuwayr.NuzhatMuqlatayn,486,self,False
620,669.0,0617IbnTuwayr.NuzhatMuqlatayn,876,self,False
621,670.0,0617IbnTuwayr.NuzhatMuqlatayn,877,self,False
622,671.0,0617IbnTuwayr.NuzhatMuqlatayn,878,self,False
623,672.0,0617IbnTuwayr.NuzhatMuqlatayn,880,self,False
624,673.0,0617IbnTuwayr.NuzhatMuqlatayn,881,self,False
625,674.0,0617IbnTuwayr.NuzhatMuqlatayn,882,self,False
626,675.0,0617IbnTuwayr.NuzhatMuqlatayn,884,self,False
627,676.0,0617IbnTuwayr.NuzhatMuqlatayn,885,self,False
628,677.0,0617IbnTuwayr.NuzhatMuqlatayn,900,self,False
629,678.0,0617IbnTuwayr.NuzhatMuqlatayn,901,self,False
630,679.0,0617IbnTuwayr.NuzhatMuqlatayn,902,self,False
631,680.0,0617IbnTuwayr.NuzhatMuqlatayn,903,self,False
632,681.0,0617IbnTuwayr.NuzhatMuqlatayn,904,self,False
633,682.0,0617IbnTuwayr.NuzhatMuqlatayn,907,self,False
634,683.0,0617IbnTuwayr.NuzhatMuqlatayn,908,self,False
635,684.0,0617IbnTuwayr.NuzhatMuqlatayn,909,self,False
636,685.0,0617IbnTuwayr.NuzhatMuqlatayn,910,self,False
637,686.0,0617IbnTuwayr.NuzhatMuqlatayn,911,self,False
638,687.0,0617IbnTuwayr.NuzhatMuqlatayn,912,self,False
639,688.0,0617IbnTuwayr.NuzhatMuqlatayn,913,self,False
640,689.0,0617IbnTuwayr.NuzhatMuqlatayn,923,self,False
641,690.0,0617IbnTuwayr.NuzhatMuqlatayn,924,self,False
642,691.0,0617IbnTuwayr.NuzhatMuqlatayn,933,self,False
643,692.0,0617IbnTuwayr.NuzhatMuqlatayn,941,self,False
644,693.0,0617IbnTuwayr.NuzhatMuqlatayn,942,self,False
645,694.0,0617IbnTuwayr.NuzhatMuqlatayn,943,self,False
646,695.0,0617IbnTuwayr.NuzhatMuqlatayn,947,self,False
647,696.0,0617IbnTuwayr.NuzhatMuqlatayn,952,self,False
648,697.0,0617IbnTuwayr.NuzhatMuqlatayn,958,self,False
649,698.0,0617IbnTuwayr.NuzhatMuqlatayn,959,self,False
650,699.0,0617IbnTuwayr.NuzhatMuqlatayn,960,self,False
651,700.0,0617IbnTuwayr.NuzhatMuqlatayn,972,self,False
652,701.0,0617IbnTuwayr.NuzhatMuqlatayn,973,self,False
653,702.0,0617IbnTuwayr.NuzhatMuqlatayn,983,self,False
654,703.0,0617IbnTuwayr.NuzhatMuqlatayn,984,self,False
655,704.0,0617IbnTuwayr.NuzhatMuqlatayn,985,self,False
656,705.0,0617IbnTuwayr.NuzhatMuqlatayn,986,self,False
657,706.0,0617IbnTuwayr.NuzhatMuqlatayn,990,self,False
658,707.0,0617IbnTuwayr.NuzhatMuqlatayn,991,self,False
659,708.0,0617IbnTuwayr.NuzhatMuqlatayn,992,self,False
660,709.0,0617IbnTuwayr.NuzhatMuqlatayn,998,self,False
661,710.0,0617IbnTuwayr.NuzhatMuqlatayn,1000,self,False
662,711.0,0617IbnTuwayr.NuzhatMuqlatayn,1001,self,False
663,712.0,0617IbnTuwayr.NuzhatMuqlatayn,1004,self,False
664,713.0,0617IbnTuwayr.NuzhatMuqlatayn,1005,self,False
665,714.0,0617IbnTuwayr.NuzhatMuqlatayn,1006,self,False
666,715.0,0617IbnTuwayr.NuzhatMuqlatayn,1007,self,False
667,716.0,0617IbnTuwayr.NuzhatMuqlatayn,1008,self,False
668,717.0,0617IbnTuwayr.NuzhatMuqlatayn,1009,self,False
669,718.0,0617IbnTuwayr.NuzhatMuqlatayn,1010,self,False
670,719.0,0617IbnTuwayr.NuzhatMuqlatayn,1011,self,False
671,720.0,0617IbnTuwayr.NuzhatMuqlatayn,1012,self,False
672,721.0,0617IbnTuwayr.NuzhatMuqlatayn,1013,self,False
673,722.0,0617IbnTuwayr.NuzhatMuqlatayn,1023,self,False
674,723.0,0617IbnTuwayr.NuzhatMuqlatayn,1024,self,False
675,724.0,0617IbnTuwayr.NuzhatMuqlatayn,1025,self,False
676,725.0,0617IbnTuwayr.NuzhatMuqlatayn,1026,self,False
677,726.0,0617IbnTuwayr.NuzhatMuqlatayn,1037,self,False
678,727.0,0617IbnTuwayr.NuzhatMuqlatayn,1038,self,False
679,728.0,0617IbnTuwayr.NuzhatMuqlatayn,1042,self,False
680,729.0,0617IbnTuwayr.NuzhatMuqlatayn,1044,self,False
681,730.0,0617IbnTuwayr.NuzhatMuqlatayn,1045,self,False
682,731.0,0617IbnTuwayr.NuzhatMuqlatayn,1049,self,False
683,732.0,0617IbnTuwayr.NuzhatMuqlatayn,1050,self,False
684,733.0,0617IbnTuwayr.NuzhatMuqlatayn,1055,self,False
685,734.0,0617IbnTuwayr.NuzhatMuqlatayn,1068,self,False
686,735.0,0617IbnTuwayr.NuzhatMuqlatayn,1069,self,False
687,736.0,0617IbnTuwayr.NuzhatMuqlatayn,1070,self,False
688,737.0,0617IbnTuwayr.NuzhatMuqlatayn,1071,self,False
689,738.0,0617IbnTuwayr.NuzhatMuqlatayn,1072,self,False
690,739.0,0617IbnTuwayr.NuzhatMuqlatayn,1073,self,False
691,740.0,0617IbnTuwayr.NuzhatMuqlatayn,1074,self,False
692,741.0,0617IbnTuwayr.NuzhatMuqlatayn,1075,self,False
693,742.0,0617IbnTuwayr.NuzhatMuqlatayn,1076,self,False
694,743.0,0617IbnTuwayr.NuzhatMuqlatayn,1077,self,False
695,744.0,0617IbnTuwayr.NuzhatMuqlatayn,1078,self,False
696,745.0,0617IbnTuwayr.NuzhatMuqlatayn,1083,self,False
697,746.0,0617IbnTuwayr.NuzhatMuqlatayn,1084,self,False
698,747.0,0617IbnTuwayr.NuzhatMuqlatayn,1085,self,False
699,748.0,0617IbnTuwayr.NuzhatMuqlatayn,1086,self,False
700,749.0,0617IbnTuwayr.NuzhatMuqlatayn,1087,self,False
701,750.0,0617IbnTuwayr.NuzhatMuqlatayn,1096,self,False
702,751.0,0617IbnTuwayr.NuzhatMuqlatayn,1102,self,False
703,752.0,0617IbnTuwayr.NuzhatMuqlatayn,1173,self,False
704,753.0,0617IbnTuwayr.NuzhatMuqlatayn,1320,self,False
705,754.0,0617IbnTuwayr.NuzhatMuqlatayn,1437,self,False
706,755.0,0617IbnTuwayr.NuzhatMuqlatayn,1754,self,False
707,756.0,0617IbnTuwayr.NuzhatMuqlatayn,1755,self,False
708,757.0,0617IbnTuwayr.NuzhatMuqlatayn,1756,self,False
709,758.0,0617IbnTuwayr.NuzhatMuqlatayn,1785,self,False
710,759.0,0617IbnTuwayr.NuzhatMuqlatayn,1786,self,False
711,760.0,0807IbnFurat.TarikhDuwal,1465,self,False
712,761.0,0204IbnKalbi,1728,self,False
713,762.0,0350MuhammadKindi.FadailMisr,283,self,False
714,763.0,0350MuhammadKindi.FadailMisr,284,self,False
715,764.0,0350MuhammadKindi.FadailMisr,371,self,False
716,765.0,0350MuhammadKindi.FadailMisr,378,self,False
717,766.0,0350MuhammadKindi.FadailMisr,388,self,False
718,767.0,0350MuhammadKindi.FadailMisr,391,self,False
719,768.0,0350MuhammadKindi.FadailMisr,403,self,False
720,769.0,0350MuhammadKindi.FadailMisr,412,self,False
721,770.0,0350MuhammadKindi.FadailMisr,468,self,False
722,771.0,0350MuhammadKindi.FadailMisr,484,self,False
723,772.0,0350MuhammadKindi.FadailMisr,486,self,False
724,773.0,0350MuhammadKindi.FadailMisr,569,self,False
725,774.0,0350MuhammadKindi.FadailMisr,570,self,False
726,775.0,0350MuhammadKindi.FadailMisr,656,self,False
727,776.0,0350MuhammadKindi.FadailMisr,1569,self,False
728,777.0,0350MuhammadKindi.FadailMisr,1728,self,False
729,778.0,0350MuhammadKindi.FadailMisr,1865,self,False
730,779.0,0350MuhammadKindi.FadailMisr,1869,self,False
731,780.0,0350MuhammadKindi.FadailMisr,2105,self,False
732,781.0,0350MuhammadKindi.FadailMisr,2106,self,False
733,782.0,0460IbnButlan,405,self,False
734,783.0,0614IbnJubayr.Rihla,361,self,False
735,784.0,0614IbnJubayr.Rihla,546,self,False
736,785.0,0681IbnKhallikan.WafayatAcyan,1474,self,False
737,786.0,0681IbnKhallikan.WafayatAcyan,1944,self,False
738,787.0,0633IbnDihyaJumayyilKalbi,170,self,False
739,788.0,0633IbnDihyaJumayyilKalbi.NibrasFiTarikh,1097,self,False
740,789.0,0453CaliIbnRidwan,145,self,False
741,790.0,0453CaliIbnRidwan,564,self,False
742,791.0,0453CaliIbnRidwan,612,self,False
743,792.0,0453CaliIbnRidwan,773,self,False
744,793.0,0387IbnZulaq,72,self,False
745,794.0,0387IbnZulaq,570,self,False
746,795.0,0387IbnZulaq,612,self,False
747,796.0,0387IbnZulaq,755,self,False
748,797.0,0387IbnZulaq,880,self,False
749,798.0,0387IbnZulaq,970,self,False
750,799.0,0387IbnZulaq,1014,self,False
751,800.0,0387IbnZulaq,1057,self,False
752,801.0,0387IbnZulaq,1105,self,False
753,802.0,0387IbnZulaq,1166,self,False
754,803.0,0387IbnZulaq,1339,self,False
755,804.0,0387IbnZulaq,1424,self,False
756,805.0,0387IbnZulaq,1425,self,False
757,806.0,0387IbnZulaq,1497,self,False
758,807.0,0387IbnZulaq,2133,self,False
759,808.0,0685IbnSacidMaghribi,420,self,False
760,809.0,0685IbnSacidMaghribi,482,self,False
761,810.0,0685IbnSacidMaghribi,654,self,False
762,811.0,0685IbnSacidMaghribi,655,self,False
763,812.0,0685IbnSacidMaghribi,753,self,False
764,813.0,0685IbnSacidMaghribi,775,self,False
765,814.0,0685IbnSacidMaghribi,777,self,False
766,815.0,0685IbnSacidMaghribi,833,self,False
767,816.0,0685IbnSacidMaghribi,1478,self,False
768,817.0,0685IbnSacidMaghribi.Muhalla,1088,self,False
769,818.0,0685IbnSacidMaghribi.Muhalla,1524,self,False
770,819.0,0685IbnSacidMaghribi.Maghrib,524,self,False
771,820.0,0685IbnSacidMaghribi.Maghrib,1173,self,False
772,821.0,0685IbnSacidMaghribi.Maghrib,1463,self,False
773,822.0,0685IbnSacidMaghribi.Maghrib,1497,self,False
774,823.0,0685IbnSacidMaghribi.Maghrib,2133,self,False
775,824.0,0428IbnSina,149,self,False
776,825.0,567IbnQalaqis,143,self,False
777,826.0,567IbnQalaqis,361,self,False
778,827.0,0677IbnMuyassar.AkhbarMisr,136,self,False
779,828.0,0677IbnMuyassar.AkhbarMisr,137,self,False
780,829.0,0677IbnMuyassar.AkhbarMisr,189,self,False
781,830.0,0677IbnMuyassar.AkhbarMisr,216,self,False
782,831.0,0677IbnMuyassar.AkhbarMisr,229,self,False
783,832.0,0677IbnMuyassar.AkhbarMisr,946,self,False
784,833.0,0677IbnMuyassar.AkhbarMisr,973,self,False
785,834.0,0677IbnMuyassar.AkhbarMisr,995,self,False
786,835.0,0677IbnMuyassar.AkhbarMisr,996,self,False
787,836.0,0677IbnMuyassar.AkhbarMisr,1028,self,False
788,837.0,0677IbnMuyassar.AkhbarMisr,1050,self,False
789,838.0,0677IbnMuyassar.AkhbarMisr,1098,self,False
790,839.0,0677IbnMuyassar.AkhbarMisr,1105,self,False
791,840.0,0677IbnMuyassar.AkhbarMisr,1482,self,False
792,841.0,0677IbnMuyassar.AkhbarMisr,2043,self,False
793,842.0,0347IbnYunusSadafi.Tarikh,48,self,False
794,843.0,0347IbnYunusSadafi.Tarikh,49,self,False
795,844.0,0347IbnYunusSadafi.Tarikh,468,self,False
796,845.0,0347IbnYunusSadafi.Tarikh,477,self,False
797,846.0,0347IbnYunusSadafi.Tarikh,751,self,False
798,847.0,0347IbnYunusSadafi.Tarikh,1391,self,False
799,848.0,0347IbnYunusSadafi.Tarikh,1457,self,False
800,849.0,0347IbnYunusSadafi.Tarikh,1474,self,False
801,850.0,0347IbnYunusSadafi.Tarikh,1481,self,False
802,851.0,0347IbnYunusSadafi.Tarikh,1514,self,False
803,852.0,0347IbnYunusSadafi.Tarikh,1868,self,False
804,853.0,0528HakamIbnAbiSalt,29,self,False
805,854.0,0528HakamIbnAbiSalt,108,self,False
806,855.0,0528HakamIbnAbiSalt,133,self,False
807,856.0,0528HakamIbnAbiSalt,308,self,False
808,857.0,0528HakamIbnAbiSalt.Diwan,1461,self,False
809,859.0,0581AbuQasimSuhayli.RawdUnuf,587,self,False
810,860.0,0581AbuQasimSuhayli.RawdUnuf,588,self,False
811,861.0,0282AbuHanifaDinawari,467,self,False
812,862.0,0282AbuHanifaDinawari.Nabat,2235,self,False
813,863.0,0576AbuTahirSilafi.MucjamSafar,1572,self,False
814,864.0,0370CaribQurtubi.SilaTarikhTabari,1088,self,False
815,865.0,0370CaribQurtubi,1525,self,False
816,866.0,0346Mascudi.TanbihWaIshraf,264,self,False
817,867.0,0346Mascudi.TanbihWaIshraf,358,self,False
818,868.0,0346Mascudi.TanbihWaIshraf,359,self,False
819,869.0,0346Mascudi.TanbihWaIshraf,360,self,False
820,870.0,0334AbuMuhammadHamdani.IklilAkhbarYaman,351,self,False
821,871.0,0207Waqidi,420,self,False
822,872.0,0207Waqidi,653,self,False
823,873.0,0207Waqidi,1673,self,False
824,874.0,0207Waqidi,1730,self,False
825,875.0,0207Waqidi,1936,self,False
826,876.0,0292Yacqubi,484,self,False
827,877.0,0292Yacqubi,564,self,False
828,878.0,0000AnonymousPlural,35,self,False
829,879.0,0000AnonymousPlural,60,self,False
830,880.0,0000AnonymousPlural,86,self,False
831,881.0,0000AnonymousPlural,142,self,False
832,882.0,0000AnonymousPlural,143,self,False
833,883.0,0000AnonymousPlural,269,self,False
834,884.0,0000AnonymousPlural,540,self,False
835,885.0,0000AnonymousPlural,1694,self,False
836,886.0,0450Anonymous.SiratYazuri,250,self,False
837,887.0,0450Anonymous.SiratYazuri,1045,self,False
838,888.0,0000Anonymous,109,self,False
839,889.0,0000Anonymous,113,self,False
840,890.0,0000Anonymous,200,self,False
841,891.0,0000Anonymous,1045,self,False
842,892.0,0000Anonymous,1563,self,False
843,893.0,0000Anonymous,1720,self,False
844,894.0,0000Anonymous,1759,self,False
845,895.0,0000Anonymous,2230,self,False
846,896.0,0180Sibawayhi,435,self,False
847,897.0,0180Sibawayhi,1292,self,False
848,898.0,0180Sibawayhi,1535,self,False
849,899.0,0180Sibawayhi,2032,self,False
850,900.0,0180Sibawayhi,2102,self,False
851,901.0,0460Anonymous.DhakhairTuhaf,873,self,False
852,902.0,0460Anonymous.DhakhairTuhaf,899,self,False
853,903.0,0460Anonymous.DhakhairTuhaf,921,self,False
854,904.0,0460Anonymous.DhakhairTuhaf,922,self,False
855,905.0,0460Anonymous.DhakhairTuhaf,932,self,False
856,906.0,0460Anonymous.DhakhairTuhaf,934,self,False
857,907.0,0460Anonymous.DhakhairTuhaf,939,self,False
858,908.0,0460Anonymous.DhakhairTuhaf,941,self,False
859,909.0,0460Anonymous.DhakhairTuhaf,942,self,False
860,910.0,0460Anonymous.DhakhairTuhaf,954,self,False
861,911.0,0460Anonymous.DhakhairTuhaf,955,self,False
862,912.0,0460Anonymous.DhakhairTuhaf,1029,self,False
863,913.0,0460Anonymous.DhakhairTuhaf,1030,self,False
864,914.0,0460Anonymous.DhakhairTuhaf,1068,self,False
865,915.0,0460Anonymous.DhakhairTuhaf,1075,self,False
866,916.0,0460Anonymous.DhakhairTuhaf,1104,self,False
867,917.0,0000Anonymous.CajabBunyan,274,self,False
868,918.0,0000Anonymous.CajabBunyan,279,self,False
869,919.0,0000Anonymous.CajabBunyan,1456,self,False
870,920.0,0000Anonymous.CajabHikayat,66,self,False
871,921.0,0736IbnDawadari.KanzDurar,903,self,False
872,922.0,0560SharifIdrisi.NuzhatMushtaq,119,self,False
873,923.0,0000Hirdusus,119,self,False
0,,0346Mascudi.MurujDhahab,91,0346Mascudi.MurujDhahab.286,False
1,,0346Mascudi.MurujDhahab,91,0346Mascudi.MurujDhahab.287,False
2,,0346Mascudi.MurujDhahab,91,0930IbnIyas.NuzhatUmam.47,False
3,,0346Mascudi.MurujDhahab,91,0930IbnIyas.NuzhatUmam.48,False
4,,0346Mascudi.MurujDhahab,91,0346Mascudi.MurujDhahab.285,True
5,,0346Mascudi.MurujDhahab,91,0346Mascudi.MurujDhahab.286,True
6,,0346Mascudi.MurujDhahab,91,0930IbnIyas.NuzhatUmam.46,True
7,,0346Mascudi.MurujDhahab,91,0930IbnIyas.NuzhatUmam.47,True
0,,0180Sibawayhi,12,0393IbnHammadJawhari.SihahTajLugha.817,True
0,,0346Mascudi,121,0930IbnIyas.NuzhatUmam.58,True
1,,0375AnonymousTranslator.TarikhCalamUrusiyus,121,0930IbnIyas.NuzhatUmam.58,True
0,,0588IbnMamun.AkhbarMisr,1023,0588IbnMamun.AkhbarMisr.96,False
1,,0588IbnMamun.AkhbarMisr,1023,0845Maqrizi.MusawwadatMawaciz.269,False
2,,0588IbnMamun.AkhbarMisr,1023,0845Maqrizi.MusawwadatMawaciz.270,False
3,,0588IbnMamun.AkhbarMisr,1023,0845Maqrizi.MusawwadatMawaciz.271,False
4,,0588IbnMamun.AkhbarMisr,1023,0845Maqrizi.MusawwadatMawaciz.268,True
5,,0588IbnMamun.AkhbarMisr,1023,0845Maqrizi.MusawwadatMawaciz.269,True
6,,0588IbnMamun.AkhbarMisr,1023,0845Maqrizi.MusawwadatMawaciz.270,True
0,,0460Anonymous.DhakhairTuhaf,922,0845Maqrizi.MusawwadatMawaciz.195,False
1,,0420Musabbihi.AkhbarMisr,922,0845Maqrizi.MusawwadatMawaciz.195,False
2,,0630IbnAbiTayyi,922,0845Maqrizi.MusawwadatMawaciz.195,False
0,,0257IbnCabdHakam.FutuhMisr,179,0911Suyuti.HusnMuhadara.100,False
1,,0257IbnCabdHakam.FutuhMisr,179,0911Suyuti.HusnMuhadara.101,False
